unqiue_id	response
CC1140	"{
""Material"": [""WordNet"", ""DIRT"", ""VerbOcean"", ""FrameNet"", ""Wikipedia""],
""Technique"": [],
""Process"": [],
""Measure"": [],
""Concept"": [""lexical information sources"", ""lexical paraphrases"", ""entailment rules"", ""semantic relations"", ""frames"", ""prototypical situations"", ""semantic overlap"", ""word similarity/relatedness scores""],
""Task"": [""RTE""]
}"
CC224	"{
""Technique"": [""dependency-based features"", ""frame-semantic features"", ""frame-semantic parse""],
""Material"": [""SEMAFOR""],
""Concept"": [""stance classification"", ""frame"", ""frame-word interaction""],
""Process"": [""compute""]
}"
CC759	"{
""Task"": [""implementation of efficient systems for the syntactic analysis of substantial fragments of natural language"", ""develop a general-purpose, wide coverage morphological and syntactic analyser for English""],
""Material"": [""machine readable dictionaries"", ""dictionary"", ""lexicon""],
""Technique"": [""Generalised Phrase Structure Grammar (GPSG)"", ""Lexical Functional Grammar (LFG)"", ""Functional Unification Grammar (FUG)"", ""PATR-II""],
""Concept"": [""grammatical theory"", ""natural language parsing frameworks"", ""natural language processing systems"", ""lexicon"", ""syntactic analysis"", ""morphological analyser""],
""Process"": [""real-time parsing""]
}"
CC672	"Here is the output in JSON format:

{
""Task"": [""parsing accuracy""],
""Material"": [""Czech""],
""Technique"": [""dependency parsing"", ""modeling""],
""Concept"": [""morphological features"", ""CASE"", ""agreement morphology"", ""assignment configurations""]
}"
CC1155	"Here is the output in JSON format:

{
""Task"": [""investigations for Indian languages"", ""experiments in other languages""],
""Material"": [""English"", ""Hebrew"", ""Italian"", ""French"", ""Dutch"", ""Indian languages""],
""Concept"": [""morphologically complex words"", ""derivational suffixed words"", ""compound and composite verbs"", ""mental representation and processing"", ""morphologically richer""],
""Measure"": []
}"
CC635	"{
""Task"": [""extractive multi-document summarization""],
""Material"": [""previous responses"", ""sentences"", ""sets of sentences""],
""Technique"": [],
""Process"": [""collate"", ""gather"", ""organize""],
""Measure"": [],
""Concept"": [""discourse coherence"", ""document-level approach"", ""sentence-level approaches""]
}"
CC528	"Here is the output in JSON format:

{
""Task"": [""model of human GRE"", ""human language production""],
""Material"": [""findings"", ""eye-tracking experiments""],
""Technique"": [""IA"", ""incrementality"", ""CD""],
""Process"": [""human speakers and/or writers perform CD incrementally"", ""linguistic realization"", ""interpretation""],
""Measure"": [""preference order""],
""Concept"": [""human GRE"", ""gradable properties"", ""vague descriptions"", ""vague expressions"", ""psycholinguistics of interpretation"", ""comparison set"", ""gradable adjectives""]
}"
CC1418	"Here is the output in JSON format:

{
""Material"": [""french alternations"", ""resource"", ""LADL tables"", ""database""],
""Concept"": [""paraphrases"", ""alternations"", ""converse constructions"", ""syntactico-semantic descriptions"", ""predicative nouns"", ""verbal expressions""]
}"
CC534	"Here is the output in JSON format:

{
""Task"": [""generating noun phrases""],
""Material"": [""numeral"", ""noun phrases"", ""definite description""],
""Concept"": [""adjective"", ""standards"", ""referent"", ""properties"", ""linguistic context""],
""Technique"": []
}"
CC1420	"Here is the output in JSON format:

{
""Task"": [""root extraction process""],
""Material"": [""Arabic word derivatives"", ""web documents""],
""Technique"": [""Arabic root extraction technique"", ""stemming"", ""root extraction algorithms""],
""Process"": [""transformation"", ""root extraction process""],
""Measure"": [""performance""],
""Concept"": [""semantic/conceptual relationships"", ""canonical form"", ""root"", ""term"", ""Arabic broken plural"", ""hollow verbs""]
}"
CC625	"Here is the output in JSON format:

{
""Task"": [""corpus-based automation of help-desk responses"", ""automatic generation of response e-mails"", ""automatic generation of help-desk responses""],
""Material"": [""corpus"", ""question-answer pairs"", ""database"", ""help-center e-mails""],
""Technique"": [""Doc-Ret method"", ""Doc-Pred"", ""document retrieval"", ""document prediction"", ""clustering"", ""classifier"", ""text classification"", ""case-based reasoning"", ""question answering""],
""Process"": [""retrieving a list of request-response pairs"", ""presenting a ranked list of responses"", ""generating a new response"", ""retrieval results"", ""highlighting request-relevant sentences"", ""matching user questions to questions in a database"", ""training a classifier"", ""mapping new questions to existing questions"", ""retrieving individual sentences"", ""matching response sentences to pre-existing templates""],
""Measure"": [],
""Concept"": [""help-desk responses"", ""request-response pairs"", ""semantically equivalent answers"", ""centroid of the cluster"", ""personalization""]
}"
CC1108	"{
""Task"": [""developing tutorial dialogue systems"", ""addressing student errors""],
""Material"": [""student explanations"", ""tutor responses"", ""remediation dialogues""],
""Technique"": [],
""Process"": [],
""Measure"": [""high percentages of self-explanation"", ""better learning""],
""Concept"": [""tutorial dialogue systems"", ""human-human tutoring"", ""misconceptions"", ""scaffolding"", ""tutorial policies"", ""tutoring strategies"", ""dialogue context"", ""dialogue state""]
}"
CC1290	"{
""Task"": [""sharing resources"", ""grammar conversion""],
""Material"": [""FB-LTAG grammar"", ""HPSG-style grammar"", ""lexicons"", ""grammars""],
""Technique"": [""RenTAL system"", ""grammar conversion""],
""Process"": [""automatically converts""],
""Measure"": [""strong equivalence""],
""Concept"": [""Feature-Based Lexicalized Tree Adjoining Grammar"", ""Head-Driven Phrase Structure Grammar"", ""parse results""]
}"
CC882	"Here is the output in JSON format:

{
""Technique"": [""A* search algorithm"", ""Viterbi search""],
""Material"": [""TINA""],
""Process"": [""proposing additional solutions"", ""parsing""],
""Concept"": [""hypotheses"", ""search space"", ""N-best alternatives""],
""Task"": []
}"
CC304	"{
""Technique"": [""interleaving"", ""backtracking on failure"", ""restrictive planning""],
""Material"": [""devices""],
""Concept"": [""interactions"", ""modular designs"", ""unanticipated interactions""],
""Task"": [""develop modified modular designs"", ""handle interactions between the components"", ""detect and respond to unanticipated interactions""]
}"
CC927	"Here is the output in JSON format:

{
""Technique"": [""unary phrase structure rules"", ""LKB"", ""PATR-II"", ""CUF system"", ""TFS system""],
""Material"": [""parser""],
""Concept"": [""lexical rules"", ""phrase structure rules"", ""binary relations"", ""covariation approach"", ""domain-specific refinement""]
}"
CC166	"{
""Task"": [""grounded language knowledge""],
""Material"": [],
""Technique"": [""distributional approaches""],
""Process"": [],
""Measure"": [],
""Concept"": [""word meaning"", ""perceptual information"", ""distributional semantics""]
}"
CC799	"Here is the output in JSON format:

{
""Task"": [""building a model of a paragraph"", ""constructing a theory of a paragraph"", ""finding answers to wh-questions""],
""Material"": [""paragraph"", ""text""],
""Technique"": [],
""Process"": [""iteration"", ""building a model"", ""constructing a theory""],
""Measure"": [""ratio of derived to explicit information""],
""Concept"": [""cooperative principle"", ""referential levels"", ""inferences""]
}"
CC435	"{
""Task"": [""supervised training"", ""induce a grammar"", ""lexical-semantic analyses"", ""processing languages, domains, or genres""],
""Material"": [""annotated training data"", ""raw text"", ""Penn Treebank"", ""annotated corpora"", ""corpus""],
""Technique"": [""statistical parsers""],
""Process"": [""annotating the syntactic structure of each sentence by hand"", ""creating a new corpus""],
""Measure"": [],
""Concept"": [""natural language processing"", ""grammar"", ""syntactic analysis"", ""lexical-semantic analyses"", ""domain of interest"", ""genre""]
}"
CC1322	"{
""Task"": [""recall performance"", ""morphological analysis""],
""Material"": [""search term"", ""documents""],
""Technique"": [],
""Process"": [""reverse processing"", ""mapping""],
""Measure"": [""recall""],
""Concept"": [""morphological alterations"", ""inflection"", ""derivation"", ""composition"", ""canonical base form"", ""morphological variants""]
}"
CC1025	"{
""Technique"": [""FSTs"", ""weighted rewrite rules"", ""compilation of decision trees"", ""contextual left-to-right replacement""],
""Material"": [],
""Process"": [],
""Measure"": [],
""Concept"": [""conditional relations"", ""joint relation""],
""Task"": []
}"
CC984	"{""Technique"": [""Maximum Entropy/Minimum Divergence modeling"", ""MEMD modeling""], ""Task"": [""NLP""]}"
CC390	"Here is the output in JSON format:

{
""Task"": [""extract generalized templates""],
""Material"": [""source"", ""target alignments"", ""chunk pairs""],
""Technique"": [""algorithm""],
""Process"": [""derive chunks from source, target alignments"", ""compute patterns from the derived chunks""],
""Concept"": [""chunks"", ""patterns"", ""generalized marker chunks"", ""marker chunks"", ""translationally equivalent phrasal segments"", ""translation patterns"", ""lexical and dependency mappings"", ""generalizations""],
""Measure"": []
}"
CC633	"{
""Task"": [""achieving this objective""],
""Technique"": [""supervised learning"", ""unsupervised approach""],
""Material"": [""training set"", ""data-confidence values"", ""performance scores""],
""Process"": [""creating labels"", ""fit unseen data to these patterns"", ""decide which response-generation method to apply""],
""Measure"": [""F-score"", ""precision""],
""Concept"": [""winner"", ""patterns"", ""performance criteria"", ""response-generation method"", ""helpdesk""]
}"
CC1254	"Here is the output in JSON format:

{
""Task"": [""Shallow parsing""],
""Material"": [""text"", ""sentences""],
""Technique"": [""full-sentence parsing"", ""shallow parsing"", ""statistical learning methods"", ""manual construction of rules""],
""Process"": [""chunk"", ""extracting""],
""Measure"": [],
""Concept"": [""syntactic structures"", ""base level phrases"", ""syntactic relationship"", ""local part-of-speech information"", ""syntactic phrases""]
}"
CC297	"{
""Task"": [""natural language generation"", ""text planning"", ""linguistic components""],
""Material"": [""DIOGENES"", ""EPICURE"", ""SPOKESMAN"", ""COMET""],
""Technique"": [""modular approach"", ""pipelined modular approach""],
""Process"": [""selects and organizes the information"", ""converts the information"", ""planning"", ""realization""],
""Concept"": [""strategic components"", ""tactical components"", ""internal representation"", ""natural language"", ""what to say"", ""how to say it""],
""Measure"": []
}"
CC234	"Here is the output in JSON format:

{
""Task"": [""choosing a finite set of features"", ""re-ranking the output of a parser""],
""Material"": [""parse trees"", ""feature sets""],
""Technique"": [""kernel methods"", ""left-corner parsing model"", ""grammar transforms""],
""Process"": [""search the space of possible feature sets"", ""compute the kernel efficiently""],
""Measure"": [""performance""],
""Concept"": [""Chomsky adjunction structures"", ""modifier link"", ""non-branching nodes""]
}"
CC71	"Here is the output in JSON format:

{
""Task"": [""Web People Search task"", ""disambiguation process""],
""Material"": [""documents"", ""text""],
""Technique"": [""rule-based approach"", ""NEs coocurring"", ""BoW features""],
""Process"": [""analysing the structure of names"", ""extracting NEs"", ""calculate the similarity between documents""],
""Measure"": [""precision"", ""recall"", ""metric weighting""],
""Concept"": [""variation"", ""ambiguity"", ""NEs"", ""person"", ""location"", ""organisations"", "" Organisation NEs""]
}"
CC162	"{
""Task"": [""multimodal research""],
""Technique"": [""symbolic logic representations""],
""Material"": [],
""Process"": [],
""Measure"": [],
""Concept"": [""perception"", ""psycholinguistic"", ""cognition studies"", ""association norms"", ""feature norms"", ""cue concept""]
}"
CC7	"Here is the output in JSON format:

{
""Technique"": [""SWIZZLE"", ""COCKTAIL"", ""coreference resolver"", ""coreference resolution system""],
""Material"": [""English texts"", ""Romanian texts"", ""English and Romanian test documents""],
""Concept"": [""coreference"", ""referential expressions"", ""anaphors"", ""heuristics"", ""semantic cohesive information"", ""textual cohesive information""]
}"
CC167	"{
""Task"": [""inference task""],
""Technique"": [""mLDA model"", ""LDA""],
""Concept"": [""modalities"", ""topic assignment"", ""conditionally independent""]
}"
CC945	"Here is the output in JSON format:

{
""Material"": [""ACE-2004 dataset"", ""OntoNotes-5.0 dataset"", ""CoNLL-2012Shared Task""],
""Technique"": [""H-Joint-M system""],
""Measure"": [""α"", ""β"", ""λ 1"", ""λ 2""],
""Process"": [""tuned""],
""Concept"": [""coreference"", ""mentions"", ""mention heads"", ""gold mentions"", ""parameters""]
}"
CC1026	"{
""Concept"": [""vowel-fronting feature""],
""Technique"": [""machine"", ""normalization""],
""Process"": [""normalization""]
}"
CC1340	"Here is the output in JSON format:

{
""Task"": [""recall performance"", ""morphological analysis""],
""Material"": [""search term"", ""documents""],
""Technique"": [""information retrieval system"", ""morphological analysis""],
""Process"": [""reverse processing of inflection"", ""reverse processing of derivation"", ""reverse processing of composition"", ""mapping""],
""Concept"": [""morphological alterations"", ""morphological variants"", ""canonical base form"", ""inflection"", ""derivation"", ""composition""]
}"
CC1064	"{
""Task"": [""language learning"", ""word sense disambiguation"", ""NE classification""],
""Technique"": [""Learning algorithms"", ""Decision List"", ""add-one smoothing""],
""Material"": [],
""Process"": [],
""Measure"": [],
""Concept"": []
}"
CC1337	"{
""Task"": [""quality improvement"", ""document retrieval""],
""Material"": [""dictionary"", ""lexical repositories""],
""Technique"": [""morphological analysis"", ""inflectional stemmers"", ""derivational stemmers""],
""Concept"": [""empirical evidence""]
}"
CC1149	"{
""Task"": [""linguistic explanations"", ""model the processing of verb-verb combinations""],
""Material"": [""Hindi"", ""Urdu"", ""Bangla"", ""ML""],
""Technique"": [""semantic analysis"", ""HPSG formalism""],
""Process"": [],
""Measure"": [],
""Concept"": [""aspectual complex"", ""auxiliaries"", ""argument structure"", ""semantic compatibility"", ""syntactic constraints"", ""psycholinguistic studies"", ""neurolinguistic studies"", ""verb-verb combinations""]
}"
CC597	"{
""Task"": [""response-automation approach""],
""Material"": [""request"", ""response documents"", ""e-mails""],
""Technique"": [""document retrieval paradigm""],
""Concept"": [""situation""]
}"
CC1054	"{
""Task"": [""SC induction"", ""coreference classifiers"", ""evaluation purposes""],
""Material"": [""ACE Phase 2 coreference corpus"", ""training texts"", ""test texts"", ""NP chunker"", ""IdentiFinder""],
""Measure"": [""Fmeasure score"", ""accuracy"", ""anaphoric references""],
""Technique"": [""MUC scorer""],
""Concept"": [""anaphoric reference"", ""coreference chain"", ""partition""],
""Process"": [""acquiring"", ""evaluating"", ""computing"", ""consider"", ""extracting""]
}"
CC221	"Here is the output in JSON format:

{
""Task"": [""word association"", ""word similarity prediction""],
""Material"": [""documents"", ""video""],
""Technique"": [""computer vision techniques"", ""Bag of Visual Words (BoVW) model"", ""distributional vector space model"", ""vector concatenation"", ""visual attribute classifiers"", ""video recognition""],
""Concept"": [""bimodal vocabulary"", ""contextual visual words"", ""distributional hypothesis for images""],
""Measure"": []
}"
CC457	"{
""Task"": [],
""Material"": [""CFG rules"", ""lexical entries"", ""phrase structure trees"", ""attribute-value matrices"", ""recursive feature structures"", ""string"", ""grammar"", ""Figure 1"", ""Figure 2""],
""Technique"": [""lexical functional grammar"", ""constraint-based grammars""],
""Process"": [""produced"", ""defined"", ""implemented"", ""analysis""],
""Measure"": [],
""Concept"": [""syntactic representation"", ""surface syntactic constituency"", ""abstract syntactic information"", ""predicate-argument-modifier relations"", ""morphosyntactic properties"", ""tense"", ""aspect"", ""case"", ""c-structure"", ""f-structure"", ""functional annotations"", ""annotated c-structure"", ""annotated f-structure""]
}"
CC1558	"{
""Task"": [],
""Material"": [],
""Technique"": [],
""Process"": [],
""Measure"": [],
""Concept"": [""concept mapping"", ""assimilation theory"", ""concept maps"", ""Piaget's ideas""]
}"
CC132	"{
""Measure"": [""criteria""],
""Material"": [""data""]
}"
CC63	"{
""Task"": [""people search task""],
""Material"": [""query log"", ""AllTheWeb"", ""Altavista"", ""U.S. Census Bureau"", ""WWW"", ""web pages""],
""Measure"": [""11-17 %"", ""4 %"", ""90,000"", ""100 million""],
""Concept"": [""person name"", ""people""]
}"
CC867	"{
""Task"": [""Viterbi search""],
""Material"": [],
""Technique"": [""parser"", ""recognizer"", ""A* search""],
""Process"": [""extend"", ""score"", ""resort"", ""incorporate""],
""Measure"": [""performance"", ""probability estimate"", ""linguistic scores""],
""Concept"": [""loosely coupled system"", ""tightly coupled system"", ""partial theories"", ""candidate solutions"", ""TINA""]
}"
CC267	"{
""Technique"": [""7-gram POS model""],
""Material"": [""target factor"", ""stem""],
""Concept"": [""POS"", ""inflection prediction models""],
""Measure"": [""BLEU improvements""]
}"
CC783	"{
""Task"": [""sentence-level prosody"", ""phrasing""],
""Material"": [""sentences"", ""linguistic literature"", ""examples of embedded sentences""],
""Concept"": [""syntactic node"", ""prosodic phrase"", ""syntax and phrasing"", ""NP constituents"", ""embedded sentences""],
""Technique"": []
}"
CC23	"{
""Task"": [""non-projective dependency parsing"", ""phrase-structure parsing"", ""lattice parsing"", ""parse reranking"", ""history-based parsing""],
""Material"": [],
""Technique"": [""Belief propagation"", ""exact dynamic programming""],
""Process"": [],
""Measure"": [""search error""],
""Concept"": [""nonterminal refinements"", ""secondary links"", ""control"", ""binding""]
}"
CC1142	"Here is the output in JSON format:

{
""Task"": [""organization and processing of compound verbs"", ""classify or extract actual CVs from other verb sequences""],
""Material"": [""compound verbs"", ""verb sequences"", ""V1+V2 sequences"", ""example sentences"", ""native Bangla speakers"", ""lexicon""],
""Technique"": [""annotation"", ""Fleiss Kappa measure"", ""lexical decision experiment""],
""Process"": [""annotated"", ""classify"", ""presented"", ""asked"", ""give a compositionality score"", ""compare"", ""observe"", ""perform"", ""recorded""],
""Measure"": [""inter annotator agreement"", ""Fleiss Kappa"", ""compositionality score"", ""reaction time"", ""κ""],
""Concept"": [""pole"", ""vector"", ""mental lexicon"", ""full-listing model"", ""compositional verb sequences"", ""non-compositional verbs"", ""compound verb"", ""deep-syntactic structures""]
}"
CC1212	"{
""Task"": [""build the s2t system""],
""Material"": [""bilingual data"", ""English side"", ""parse tree"", ""binary parse trees""],
""Technique"": [""Berkeley parser"", ""head binarization approach""],
""Process"": [""parsing"", ""binarize""],
""Concept"": []
}"
CC568	"{
""Task"": [""classifier""],
""Material"": [""unigrams"", ""bigrams"", ""features"", ""diseasespecific terms""],
""Technique"": [""n-gram based classifier"", ""naive Bayes classifier"", ""information gain measure"", ""odds ratio""],
""Process"": [""identified"", ""selected"", ""manually removed"", ""revised""],
""Measure"": [""probability of a class assignment""],
""Concept"": [""positive outcome predictors"", ""annotation effort""]
}"
CC422	"{
""Concept"": [""random variable"", ""parse tree"", ""information theory"", ""probability distribution"", ""uniform distribution""],
""Technique"": [""entropy definition""],
""Measure"": [""entropy"", ""tree entropy"", ""uncertainty-based evaluation function"", ""f_unc""],
""Material"": [""set V"", ""sentence w"", ""G"", ""parses""],
""Process"": [""determining the parse tree"", ""assigning a value"", ""computes its tree entropy"", ""normalize for the number of parses"", ""divide the tree entropy by the log of the number of parses""]
}"
CC1134	"{
""Task"": [""determining the actual impact of lexical knowledge"", ""textual inference""],
""Material"": [""lexical knowledge"", ""resources""],
""Technique"": [""ablation tests""],
""Concept"": [""complex architectures"", ""limited coverage"", ""low precision""],
""Measure"": [""positive impact"", ""negative impact""]
}"
CC1557	"{
""Technique"": [""AJAX"", ""web development technique""],
""Material"": [""Javascript"", ""XML"", ""XHTML"", ""CSS"", ""Document Object Model"", ""XMLHTTPRequest object""],
""Concept"": [""interactive web applications""]
}"
CC384	"{
""Task"": [""abbreviation identification"", ""abbreviation discovery"", ""finding abbreviations and their definitions""],
""Material"": [""corpus"", ""document""],
""Technique"": [""abbreviation-guessing heuristics"", ""abbreviation recognizer"", ""hybrid method""],
""Process"": [""extracting abbreviations"", ""reusing abbreviations"", ""filtering candidates""],
""Measure"": [],
""Concept"": [""abbreviations"", ""acronyms"", ""definitions"", ""candidate abbreviations"", ""common words"", ""proper names""]
}"
CC243	"Here is the output in JSON format:

{
""Technique"": [""Simple Synchrony Networks"", ""multi-layered artificial neural network"", ""log-linear model"", ""maximum entropy model"", ""neural network training process""],
""Material"": [],
""Task"": [],
""Process"": [],
""Measure"": [],
""Concept"": [""derivation history"", ""history features"", ""hidden layer activations""]
}"
CC1275	"{
""Task"": [""comparison""],
""Material"": [""Penn Treebank"", ""sections 02-21"", ""section 23""],
""Technique"": [""Statistical learning techniques""],
""Process"": [""compute the probabilities"", ""choose the candidate parse tree""],
""Measure"": [""recall/precision""],
""Concept"": [""full parser"", ""parse tree"", ""basic phrases"", ""dependency relationships"", ""candidate dependency relations""]
}"
CC302	"{
""Technique"": [""interleaving"", ""backtracking on failure"", ""restrictive planning"", ""bottom-up planning""],
""Concept"": [""modular designs"", ""interactions between the components"", ""unanticipated interactions""],
""Material"": [""tactical component"", ""text planning component"", ""system designer"", ""linguistic component"", ""planner""]
}"
CC932	"Here is the output in JSON format:

{
""Task"": [""setup of King"", ""formal basis for basic HPSG grammars""],
""Technique"": [""meta-level lexical rules"", ""description-level lexical rules""],
""Concept"": [""HPSG linguists"", ""lexical rules""]
}"
CC78	"{
""Task"": [""self training""],
""Material"": [""gold data"", ""automatically labeled data""],
""Technique"": [""EM training algorithm"", ""PCFG-LA parser"", ""discriminative reranking approaches""],
""Process"": [""combining""],
""Concept"": [""over-fitting"", ""latent annotations"", ""generative models""]
}"
CC1400	"Here is the output in JSON format:

{
""Task"": [""modeling intercategorial synonymic links"", ""capturing intra and intercategorial paraphrasing links""],
""Material"": [""TAG for French"", ""FTAG trees"", ""sentences""],
""Technique"": [""metagrammar""],
""Process"": [""factorising syntactic and semantic information"", ""associating semantic units with semantic classes""],
""Concept"": [""synonymic relations"", ""syntactic constructs"", ""semantic representation"", ""binary predicate"", ""semantic type"", ""paraphrasing links""],
""Measure"": []
}"
CC677	"Here is the output in JSON format:

{
""Task"": [""dependency parsing"", ""Arabic dependency parsing""],
""Material"": [""MaltParser"", ""Easy-First Parser"", ""Russian"", ""Turkish"", ""Hindi"", ""Arabic""],
""Technique"": [""CASE"", ""agreement features"", ""functional features""],
""Process"": [],
""Measure"": [],
""Concept"": [""definite article"", ""lexical features"", ""inflectional features"", ""irrational plurals"", ""overt number agreement"", ""inverse number agreement"", ""Semitic languages""]
}"
CC724	"{
""Task"": [""speech understanding""],
""Material"": [""speech recognizer"", ""natural language processor"", ""input sentence""],
""Technique"": [],
""Process"": [],
""Measure"": [],
""Concept"": [""dialogue level expectation"", ""error correction"", ""expectation mechanisms"", ""low level information sources"", ""sentence level expectation""]
}"
CC285	"Here is the output in JSON format:

{
""Technique"": [""Typed feature grammars"", ""Head-driven Phrase Structure Grammar"", ""compilation of lexical rules into T~r/""],
""Concept"": [""typed feature structures"", ""partial information"", ""normal form ir~E terms"", ""syntactic objects""],
""Material"": [""lexical rules""]
}"
CC963	"Here is the output in JSON format:

{
""Task"": [""infer the distribution over CCG parses""],
""Technique"": [""Gibbs sampling""],
""Process"": [""alternate between resampling model parameters"", ""resampling those trees"", ""repeating these alternating steps""],
""Concept"": [""CCG parses"", ""Dirichlet-multinomial conjugacy"", ""posterior quantities""],
""Material"": [""corpus of sentences"", ""model parameters"", ""parse trees"", ""observed word sequences""]
}"
CC1139	"Here is the output in JSON format:

{
""Task"": [""build phrase tables""],
""Material"": [""Europarl V.4"", ""News Commentary"", ""United Nations Spanish-English parallel corpora"", ""word-aligned bilingual corpus"", ""phrase tables""],
""Technique"": [""TreeTagger"", ""Giza++"", ""Moses toolkit""],
""Process"": [""learning phrase alignments"", ""tokenization"", ""aligning corpora at the word level"", ""extracting bilingual phrase table"", ""pruning phrase tables""],
""Measure"": [""direct phrase translation probabilities"", ""average words per phrase""],
""Concept"": [""phrase"", ""language"", ""translation"", ""coverage"", ""precision""]
}"
CC1233	"{
""Task"": [""meeting room reservation system"", ""video-recording programming system"", ""schedule management system"", ""weather information system""],
""Material"": [""Common Lisp"", ""C"", ""UNIX"", ""HTK""],
""Technique"": [],
""Process"": [],
""Measure"": [""140 words"", ""40 phrase structure rules"", ""nine attributes"", ""100 speech files"", ""500"", ""31"", ""11"", ""13,000""],
""Concept"": [""semantic frame"", ""phrase structure rules"", ""speech recognition engine"", ""semantic flame"", ""vocabulary size"", ""naive user"", ""speech files"", ""pre-recorded speech""]
}"
CC655	"Here is the output in JSON format:

{
""Technique"": [""Expectation Maximization (EM) algorithm"", ""block-coordinate ascent""],
""Concept"": [""latent alignment variables"", ""log-likelihood function"", ""auxiliary distribution""],
""Material"": [""HMM model""]
}"
CC643	"{
""Technique"": [""forward-backward"", ""gradient based methods"", ""conjugate gradient""],
""Process"": [""projection step"", ""optimize the dual objective""],
""Measure"": [""optimization precision"", ""step size""],
""Concept"": [""ascent direction"", ""inequality constraints"", ""equality constraints"", ""slack"", ""sub-gradient""]
}"
CC650	"{
""Task"": [""statistical machine translation"", ""machine translation"", ""word alignment"", ""transferring annotations between languages"", ""discovery of paraphrases"", ""joint unsupervised POS and parser induction across languages""],
""Material"": [],
""Technique"": [""IBM Models 1-5"", ""hidden Markov model"", ""HMM""],
""Process"": [],
""Measure"": [],
""Concept"": [""word-by-word alignment"", ""minimal translation units"", ""paraphrases"", ""annotations"", ""POS"", ""parser induction""]
}"
CC490	"{
""Task"": [""evaluate an automatically induced subcategorization lexicon""],
""Material"": [""COMLEX"", ""WSJ"", ""Brown corpus"", ""San Jose Mercury News"", ""literary works from the Library of America"", ""scientific abstracts from the U.S. Department of Energy""],
""Technique"": [""automatically induced subcategorization lexicon"", ""lexical extraction procedure""],
""Process"": [""extracting frames"", ""manually analyzing"", ""comparing"", ""error analysis""],
""Measure"": [""precision"", ""recall"", ""false negatives"", ""false positives""],
""Concept"": [""subcategorization frames"", ""subcategorization lexicon"", ""predicate subcategorization information"", ""open-class vocabulary"", ""head words"", ""active frame types"", ""prepositional and particle detail"", ""transitive verbs"", ""intransitive frame"", ""ditransitive frames"", ""COMP"", ""OBJ2S"", ""oblique"", ""XCOMPs""]
}"
CC754	"{
""Task"": [""providing computational support for machine readable dictionaries"", ""link the machine readable version of LDOCE to our development environment""],
""Material"": [""LDOCE tape"", ""machine readable dictionaries"", ""Lisp"", ""secondary storage""],
""Technique"": [""conventional techniques"", ""structured database"", ""relational type""],
""Process"": [""provide fast access"", ""interface to complex, structured objects""],
""Concept"": [""linguistic information"", ""dictionary"", ""natural language processing systems""],
""Measure"": []
}"
CC1479	"{
""Material"": [""Arabic""],
""Concept"": [""broken plurals"", ""sound plurals"", ""noun"", ""plural suffixes"", ""feminine nouns"", ""grammatical cases""],
""Process"": [""formation of broken plurals"", ""adding plural suffixes to singular nouns""]
}"
CC1075	"{
""Task"": [""dialogue act tagging"", ""classification of dialogue acts"", ""investigate how feedback expressions can be classified""],
""Material"": [""Switchboard-DAMSL corpus"", ""annotated English map-task dialogues"", ""video-recorded map-task dialogues in Danish""],
""Technique"": [""prosodic and gesture features"", ""lexical, syntactic and prosodic cues"", ""acoustic and prosodic turn-yielding cues""],
""Process"": [""annotate with phonetic and prosodic information"", ""collapse into a more general category""],
""Measure"": [],
""Concept"": [""prosody"", ""gestures"", ""dialogue act categories"", ""feedback expressions"", ""map-task dialogues"", ""linguistic expressions"", ""dialogue content"", ""head nods"", ""head jerks"", ""facial expression"", ""eye gaze"", ""pauses"", ""turn taking"", ""Embodied Communication Agents""]
}"
CC1315	"Here is the output in JSON format:

{
""Material"": [""XTAG English grammar"", ""Korean grammar"", ""Chinese grammar"", ""Hindi grammar"", ""French grammar""],
""Technique"": [""FB-LTAG"", ""LTAG formalism"", ""LTAG analysis""],
""Concept"": [""adjunction"", ""substitution"", ""anchor"", ""foot node"", ""substitution node"", ""elementary trees"", ""auxiliary trees"", ""feature structure"", ""grammatical constraints""],
""Process"": [""grafts"", ""replaces""]
}"
CC954	"{
""Task"": [""evaluation""],
""Material"": [""English CCGBank"", ""Penn Treebank"", ""CTBCCG"", ""Penn Chinese Treebank"", ""CCG-TUT corpus"", ""TUT corpus""],
""Technique"": [""supertagcontext approach"", ""SCM""],
""Concept"": [""transformation""]
}"
CC1309	"Here is the output in JSON format:

{
""Material"": [""LiLFeS"", ""XTAG English grammar"", ""ATIS corpus""],
""Technique"": [""RenTAL system"", ""inference engines"", ""HPSG parsers"", ""FB-LTAG grammar""],
""Concept"": [""feature structure logic""],
""Process"": [""parsing experiment""],
""Measure"": [""average length""]
}"
CC342	"{
""Task"": [""anaphora resolution"", ""coreference task"", ""multilingual anaphora/coreference resolution"", ""evaluation methodology in anaphora resolution""],
""Material"": [""corpora"", ""MUC-6"", ""MUC-7""],
""Technique"": [""probabilistic techniques"", ""machine learning techniques"", ""coreference resolution algorithms""],
""Process"": [],
""Measure"": [],
""Concept"": [""knowledge-poor strategies"", ""centering"", ""multilingual NLP"", ""anaphora resolution projects""]
}"
